20101112, 145.3500, 147.5300, 143.3500, 143.7400, 24816000
20101105, 143.6400, 146.9300, 142.3200, 146.9200, 27101400
20101029, 140.4200, 144.0000, 138.5300, 143.6000, 32583300
20101022, 140.9000, 143.0300, 136.7000, 139.6700, 41753800
20101015, 138.7900, 142.1000, 138.2700, 141.0600, 31299400
20101008, 135.2300, 139.0900, 134.3900, 138.8500, 26027000
20101001, 133.5100, 136.2800, 133.5100, 135.6400, 30834900
20100924, 130.2400, 134.1500, 130.1100, 134.1100, 28357000
20100917, 128.6300, 130.6000, 128.4300, 130.1900, 29966700
20100910, 126.9900, 128.2900, 125.3900, 127.9900, 16686200
20100903, 125.0800, 127.6000, 122.2800, 127.5800, 25097500
20100827, 127.5700, 128.0300, 122.4200, 124.7300, 28851700
20100820, 127.4700, 130.1950, 126.9600, 127.5000, 24839400
20100813, 130.7900, 132.4900, 127.3300, 127.8700, 27721100
20100806, 129.2500, 131.9800, 128.7600, 130.1400, 26753600
20100730, 128.1800, 129.5000, 127.0400, 128.4000, 29087100
20100723, 128.6700, 130.3800, 122.9300, 128.3800, 45328500
20100716, 127.3700, 131.6000, 127.1600, 128.0300, 30691500
20100709, 123.5800, 128.2000, 122.1700, 127.9600, 22776300
20100702, 127.6500, 129.4700, 120.6100, 121.8600, 39925900
20100625, 131.4200, 131.9400, 127.1200, 127.1200, 35729700
20100618, 128.5000, 131.2500, 128.3400, 130.1500, 34958900
20100611, 125.5700, 128.8000, 122.8200, 128.4500, 36446000
20100604, 124.6900, 128.2200, 124.2000, 125.2800, 31155200
20100528, 125.2600, 126.3900, 121.4700, 125.2600, 40594400
20100521, 130.6800, 131.9900, 121.4000, 125.4200, 52738700
20100514, 126.2700, 133.1000, 125.0600, 131.1900, 52007600
20100507, 129.3900, 130.1400, 116.0000, 122.1000, 43103500
20100430, 129.7600, 132.0000, 128.7100, 129.0000, 35378000
20100423, 130.3800, 132.2800, 127.7700, 129.9900, 46345200
20100416, 128.5700, 132.1700, 127.8400, 130.6300, 35328700
20100409, 128.3800, 129.8000, 127.1200, 128.7600, 24394000
20100401, 129.3000, 129.9500, 127.5500, 128.2500, 17954900
20100326, 127.1100, 130.7300, 126.5700, 129.2600, 31453700
20100319, 127.4000, 128.9300, 126.7800, 127.7100, 32679700
20100312, 127.0600, 128.3700, 125.2000, 127.9400, 33736000
20100305, 127.5000, 129.0900, 125.4700, 127.2500, 29153500
20100226, 127.3000, 128.2700, 125.5700, 127.1600, 23624900
20100219, 124.9100, 128.0600, 124.1100, 127.1900, 24433700
20100212, 123.1500, 124.2000, 121.6100, 124.0000, 30088800
20100205, 123.2300, 126.0700, 121.8300, 122.9700, 35063800
20100129, 126.3300, 127.7500, 121.9000, 122.3900, 42786400
20100122, 131.6300, 134.2500, 125.3700, 125.5000, 48810900
20100115, 131.0600, 132.8900, 128.6700, 131.7800, 35873500
20100108, 131.1800, 132.9700, 128.9100, 130.8500, 28639800
20091231, 130.9900, 132.8500, 130.6800, 130.9000, 18075000
20091224, 127.8000, 130.5700, 127.6800, 130.5700, 18700700
20091218, 129.6500, 129.9800, 127.0000, 127.9100, 34452500
20091211, 126.8800, 129.7700, 126.1100, 129.6800, 29242700
20091204, 125.1200, 128.9000, 124.9200, 127.2500, 30307700
20091127, 127.7000, 128.9400, 124.2600, 125.7000, 19106900
20091120, 127.1700, 128.6550, 126.4600, 126.9600, 23482700
20091113, 123.9200, 127.8000, 123.4900, 127.0300, 31065000
20091106, 120.6100, 123.5000, 119.5000, 123.4900, 30790900
20091030, 120.6100, 124.3000, 119.1500, 120.6100, 38785400
20091023, 121.7600, 124.1100, 120.0000, 120.3600, 36292000
20091016, 125.4400, 128.6100, 121.2500, 121.6400, 55978800
20091009, 118.9000, 126.0000, 118.1300, 125.9300, 37825500
20091002, 120.5200, 122.0000, 117.2600, 119.0200, 37380100
20090925, 121.0300, 122.7400, 120.1000, 121.0800, 26232600
20090918, 117.0000, 122.8800, 116.9400, 122.1100, 40859700
20090911, 117.9400, 119.2500, 116.1600, 118.0500, 21828700
20090904, 117.1000, 118.9300, 115.1500, 117.4600, 25309900
20090828, 119.9200, 120.8800, 117.5100, 118.2200, 26123700
20090821, 116.6900, 120.0100, 116.1200, 119.9000, 27622200
20090814, 118.1700, 119.9600, 117.3200, 118.5700, 25401100
20090807, 118.8800, 119.9600, 116.7000, 119.3300, 27893800
20090731, 116.9500, 119.3700, 116.0500, 117.9300, 28085700
20090724, 114.5300, 118.1500, 114.3900, 117.6400, 42520000
20090717, 101.2800, 115.5300, 100.1900, 115.4200, 58793700
20090710, 101.5700, 102.7800, 99.5000, 100.8300, 34208000
20090702, 105.9900, 106.2700, 101.7300, 101.7300, 24758400
20090626, 105.1800, 106.7850, 103.5100, 105.6800, 30871700
20090619, 107.6300, 109.1400, 105.5000, 105.8900, 42930700
20090612, 106.6400, 110.6400, 105.5000, 108.2100, 38913000
20090605, 106.9400, 108.8000, 105.1100, 107.2400, 35592300
20090529, 101.3200, 106.5000, 101.0200, 106.2800, 27330100
20090522, 102.0000, 106.1200, 101.7400, 101.8900, 34599500
20090515, 101.0900, 104.3800, 100.5700, 101.3700, 42229200
20090508, 105.2600, 106.8200, 99.8300, 101.4900, 42691700
20090501, 99.6100, 106.0500, 99.2500, 104.6100, 46394300
20090424, 100.2900, 103.8600, 98.2000, 100.0800, 59469300
20090417, 100.2800, 102.0400, 96.4400, 101.2700, 41711800
20090409, 100.9000, 102.4500, 98.5200, 101.7000, 32887100
20090403, 92.0000, 102.6600, 91.8000, 102.2200, 64912500
20090327, 93.7000, 99.8600, 92.7500, 94.1500, 60950700
20090320, 91.3400, 95.0000, 89.4100, 92.5100, 63330900
20090313, 84.7000, 90.6500, 83.0200, 90.3600, 61831600
20090306, 91.1700, 91.9000, 83.8100, 85.8100, 74483600
20090227, 89.3000, 93.2800, 82.8500, 92.0300, 77805700
20090220, 91.7300, 92.4900, 87.3400, 88.7900, 42419500
20090213, 95.9300, 96.9800, 92.2000, 93.8400, 49132900
20090206, 90.6000, 97.1000, 89.6900, 96.1400, 53659500
20090130, 89.7700, 94.9400, 89.5200, 91.6500, 50819300
20090123, 84.7600, 91.6000, 81.7600, 89.4900, 61309500
20090116, 84.5700, 86.6000, 82.1100, 84.9200, 48180000
20090109, 86.4200, 90.4100, 84.2500, 84.7000, 41092400
20090102, 81.7200, 87.5900, 79.6800, 87.3700, 26062900
20081226, 83.2700, 83.4500, 79.9200, 81.3300, 18974200
20081219, 82.5100, 87.2700, 80.0000, 83.5200, 50128100
20081212, 82.5700, 85.8800, 78.0600, 82.2000, 49785100
20081205, 80.9500, 81.5000, 75.3100, 80.5900, 51454000
20081128, 75.7400, 82.4000, 75.0000, 81.6000, 39691800
20081121, 79.4000, 81.0000, 69.5000, 74.8800, 73411500
20081114, 87.9900, 88.1000, 75.4000, 80.3300, 58194400
20081107, 92.6400, 94.7600, 84.2500, 86.2700, 47015300
20081031, 80.2700, 94.1900, 79.0100, 92.9700, 60537100
20081024, 92.2100, 93.3100, 78.8200, 82.0700, 58306900
20081017, 90.4400, 99.0000, 84.3500, 90.7800, 75048600
20081010, 101.2100, 103.0000, 83.5100, 87.7500, 86848900
20081003, 117.4400, 118.4300, 103.0300, 103.4400, 62809100
20080926, 118.4500, 121.9900, 114.1400, 119.4200, 34730600
20080919, 115.3600, 124.0000, 110.6100, 118.8500, 66307100
20080912, 118.0000, 119.9500, 115.0000, 118.9700, 46783800
20080905, 122.8700, 124.0000, 113.1700, 114.3300, 42011600
20080829, 124.4800, 125.4500, 121.5000, 121.7300, 30493600
20080822, 126.4900, 127.0000, 121.5500, 124.9300, 34457400
20080815, 128.4300, 128.4300, 124.4000, 126.3600, 32724200
20080808, 126.7700, 129.9700, 126.2500, 128.8100, 34413900
20080801, 127.6900, 129.5000, 126.1300, 126.6400, 28699300
20080725, 129.8300, 130.9300, 127.2600, 128.5300, 45950300
20080718, 121.8000, 130.0000, 119.9000, 129.8900, 59542700
20080711, 119.6200, 124.5000, 119.6200, 122.1200, 47346100
20080703, 119.9900, 120.7800, 116.6000, 119.5400, 32716800
20080627, 123.0000, 125.8300, 118.2600, 120.0500, 41907700
20080620, 125.4600, 127.1400, 122.3600, 122.7400, 35367900
20080613, 125.3800, 126.7220, 122.8600, 126.1500, 31303600
20080606, 128.6700, 129.3700, 124.7400, 124.9400, 35309300
20080530, 124.0100, 129.9900, 124.0000, 129.4300, 33079200
20080523, 127.6800, 128.2100, 123.0200, 124.2000, 31469600
20080516, 123.8000, 128.8300, 123.5600, 127.8200, 40848500
20080509, 122.7600, 125.1700, 120.7800, 124.0600, 38973400
20080502, 122.9800, 124.4300, 120.5000, 123.1800, 36106300
20080425, 122.0500, 124.9000, 122.0500, 123.0800, 32273700
20080418, 116.2000, 125.0000, 115.5400, 124.4000, 67195200
20080411, 116.3700, 119.2200, 115.2800, 116.0000, 38989700
20080404, 113.9500, 118.3700, 113.3400, 115.7600, 42376300
20080328, 118.5700, 119.7900, 114.2100, 114.5700, 41496800
20080320, 113.0000, 118.5000, 113.0000, 118.3300, 39979100
20080314, 113.1200, 118.0000, 112.6900, 115.2301, 48594600
20080307, 114.0900, 116.4100, 111.8000, 113.9400, 39506500
20080229, 107.6800, 116.6300, 107.4300, 113.8600, 54366700
20080222, 106.7900, 109.6000, 104.5300, 108.0700, 31292600
20080215, 102.9000, 108.9300, 102.8700, 106.1600, 33932900
20080208, 108.4000, 109.0000, 100.6000, 103.2700, 40641500
20080201, 104.4100, 109.4000, 103.7000, 109.0800, 39007500
20080125, 99.1600, 107.7900, 98.5000, 104.5200, 57768700
20080118, 105.0000, 106.7200, 100.0500, 103.4000, 78126300
20080111, 100.3550, 101.0000, 97.0400, 97.6700, 52601500
20080104, 109.2500, 110.0000, 100.4800, 101.1300, 33799300
20071228, 111.2000, 112.1900, 109.1080, 110.0900, 16539900
20071221, 105.3700, 111.1600, 104.0000, 111.0500, 43481700
20071214, 109.0000, 110.4000, 104.1000, 105.7700, 36725700
20071207, 105.4500, 110.0000, 104.5800, 108.8600, 31672000
20071130, 104.4000, 109.1900, 101.5000, 105.1800, 46569900
20071123, 104.3400, 105.3900, 101.3400, 104.0500, 27820500
20071116, 101.8900, 106.4200, 100.7000, 104.7900, 50102700
20071109, 115.1100, 115.1100, 99.2700, 100.2542, 62718300
20071102, 113.9000, 116.2500, 113.2800, 114.5900, 30044700
20071026, 110.9700, 114.8000, 110.9600, 113.7300, 32762600
20071019, 117.9500, 119.9400, 111.8000, 112.2800, 53958800
20071012, 116.1000, 121.4600, 115.8800, 117.8100, 35082300
20071005, 117.6100, 119.6000, 115.0000, 116.3000, 33529800
20070928, 116.9000, 118.5000, 115.7900, 117.8000, 33029400
20070921, 114.7000, 118.1000, 114.3000, 116.7800, 38076800
20070914, 116.1500, 117.7800, 114.6500, 115.1300, 32211300
20070907, 116.3400, 118.8900, 115.3300, 115.5500, 28916300
20070831, 113.0000, 117.3500, 111.6300, 116.6900, 32617900
20070824, 110.9000, 113.2500, 108.0800, 113.2400, 39957700
20070817, 112.9900, 113.9500, 103.7000, 110.9000, 55388900
20070810, 111.9700, 114.6000, 109.7000, 112.6400, 41626500
20070803, 115.6200, 115.7500, 110.0200, 111.8900, 66192100
20070727, 114.8800, 118.8200, 114.8500, 115.6200, 64841000
20070720, 108.5700, 116.4800, 108.4200, 114.8100, 55626100
20070713, 108.7300, 109.6500, 108.1000, 108.6000, 34811600
20070706, 105.3900, 109.6600, 104.5800, 109.0300, 24567300
20070629, 104.7300, 106.9200, 104.1000, 105.2500, 31559100
20070622, 105.2700, 107.0200, 104.4400, 104.4400, 35051000
20070615, 102.8700, 105.1900, 102.1000, 105.0900, 34517000
20070608, 106.5000, 106.5900, 101.5600, 103.0700, 63185700
20070601, 105.5700, 107.6700, 105.2100, 106.5400, 23208200
20070525, 107.1500, 108.0000, 103.5700, 105.1800, 30271700
20070518, 105.8100, 108.0500, 104.5300, 107.9900, 35014200
20070511, 102.7600, 105.9900, 102.2100, 105.9800, 34979100
20070504, 101.1100, 103.1700, 100.9700, 102.9600, 38307800
20070427, 95.3500, 101.7000, 95.0500, 101.1700, 58275300
20070420, 94.9900, 97.6600, 93.9110, 94.5800, 51786700
20070413, 96.4300, 96.9400, 94.5300, 94.9300, 27497000
20070405, 94.5100, 96.7500, 94.0600, 96.5200, 19197800
20070330, 94.8400, 95.2500, 93.5700, 94.2600, 34042800
20070323, 93.9500, 95.8100, 93.3900, 95.0300, 26906600
20070316, 93.2900, 94.4700, 92.1000, 93.2500, 36423000
20070309, 90.2500, 94.8500, 90.1000, 93.2800, 43505100
20070302, 97.8600, 97.8600, 88.7700, 90.9000, 52427400
20070223, 98.6600, 99.5000, 97.4100, 97.7300, 20682500
20070216, 98.8000, 99.5200, 97.8000, 98.9900, 27047900
20070209, 99.1700, 100.4400, 97.8100, 98.5500, 34668400
20070202, 98.1000, 99.7300, 97.4500, 99.1700, 34172300
20070126, 96.4200, 97.9200, 96.1200, 97.4500, 41549100
20070119, 99.4000, 100.9000, 94.5500, 96.1700, 58474800
20070112, 98.5000, 100.3300, 97.9300, 99.3400, 44830200
20070105, 97.1700, 98.7900, 96.2600, 97.4200, 26942600
20061229, 95.0000, 97.8800, 94.9200, 97.1500, 15807900
20061222, 94.9500, 96.5000, 94.8000, 95.2500, 24009800
20061215, 93.7200, 95.8000, 93.3000, 95.3000, 30414900
20061208, 92.5000, 94.8700, 92.2500, 93.8600, 28792200
20061201, 92.7100, 93.2400, 90.4300, 91.2500, 27785200
20061124, 93.7700, 93.8000, 92.8000, 93.3500, 13559900
20061117, 91.7500, 94.0500, 91.4100, 93.8100, 23826600
20061110, 91.5000, 93.4000, 91.5000, 91.7600, 29456500
20061103, 90.3000, 92.6800, 89.8000, 91.4100, 30108500
20061027, 90.0500, 92.0000, 90.0100, 90.7600, 35037300
20061020, 86.0800, 92.0400, 85.7500, 90.4800, 67866100
20061013, 83.1400, 86.2100, 83.0000, 86.0800, 26864000
20061006, 81.7600, 83.7800, 81.5600, 83.1400, 25738600
20060929, 81.6400, 82.7900, 81.2800, 81.9400, 25658300
20060922, 82.5600, 83.7900, 81.0100, 81.2100, 30290000
20060915, 80.6000, 83.5900, 80.2500, 82.9400, 27425800
20060908, 81.1900, 81.5400, 79.3100, 80.6600, 16108000
20060901, 79.9100, 81.6800, 79.7600, 81.4100, 22236900
20060825, 79.5100, 80.0000, 78.4200, 79.8800, 18060100
20060818, 75.8500, 79.9700, 75.6000, 79.9000, 29303900
20060811, 75.6300, 76.2800, 75.0500, 75.4800, 19054700
20060804, 76.4400, 77.5000, 74.9000, 75.9100, 20900500
20060728, 74.9200, 77.3000, 74.9200, 76.9600, 25666400
20060721, 73.3400, 77.0600, 72.7300, 74.8600, 50614500
20060714, 76.1800, 76.8300, 73.3700, 73.5700, 37325800
20060707, 77.5400, 78.5300, 76.1200, 76.4200, 18199800
20060630, 77.0400, 77.9300, 76.0600, 76.8200, 26797500
20060623, 78.0600, 78.5600, 76.9400, 77.1000, 27070000
20060616, 77.6800, 78.7800, 76.8200, 77.9500, 33150500
20060609, 79.1000, 80.7400, 76.7500, 78.0100, 40341000
20060602, 80.3500, 80.9600, 79.1500, 79.5200, 23532800
20060526, 79.9400, 81.3000, 79.0000, 80.7500, 26222700
20060519, 81.8000, 83.2500, 79.5100, 80.2800, 28629900
20060512, 82.6000, 83.6900, 82.3000, 82.3900, 22319900
20060505, 82.5900, 83.5500, 82.0000, 82.9800, 24540000
20060428, 81.3000, 84.4000, 81.1000, 82.3400, 36485300
20060421, 81.7700, 84.0000, 81.2600, 81.6600, 35449300
20060413, 82.4900, 82.7400, 80.6300, 81.9800, 18292300
20060407, 82.7200, 84.4500, 82.4400, 82.4800, 23780100
20060331, 82.9800, 83.7000, 82.2000, 82.4700, 23139800
20060324, 83.1100, 84.9900, 82.9300, 83.3600, 25547800
20060317, 81.5600, 83.7600, 81.4500, 83.3000, 25173700
20060310, 80.0500, 82.2500, 79.8600, 81.5700, 23708100
20060303, 80.0000, 80.8900, 79.5100, 79.9600, 23693200
20060224, 80.1000, 81.6500, 79.8500, 80.1000, 20014900
20060217, 81.3300, 81.9100, 80.1300, 80.7100, 26994200
20060210, 79.9400, 81.4600, 78.9300, 81.3300, 32826100
20060203, 81.0200, 82.2400, 79.7200, 79.9700, 33566000
20060127, 81.3300, 82.1500, 80.5900, 81.0200, 32471000
20060120, 82.8000, 84.7000, 81.2500, 81.3600, 34792500
20060113, 83.9000, 84.8100, 82.5000, 83.1700, 30173200
20060106, 82.4500, 85.0300, 80.8100, 84.9500, 36958200
20051230, 83.4800, 84.5000, 81.5600, 82.2000, 17622000
20051223, 83.2300, 84.2000, 82.0600, 83.4800, 27298200
20051216, 87.0100, 87.3500, 82.7500, 83.3700, 39305300
20051209, 88.4000, 89.9200, 86.3300, 86.9700, 26427900
20051202, 88.8000, 89.9400, 88.3600, 88.6500, 25765400
20051125, 87.6000, 89.3900, 86.8800, 88.8000, 18193100
20051118, 84.2500, 88.0000, 84.0300, 87.7700, 30719600
20051111, 83.1000, 84.8400, 82.3000, 84.5500, 21762600
20051104, 81.5100, 83.3000, 80.6400, 83.0000, 31154000
20051028, 83.1500, 83.9500, 80.5000, 81.4200, 25793400
20051021, 82.3600, 84.6000, 81.9300, 83.3300, 39286100
20051014, 81.2400, 83.5200, 81.0800, 82.3500, 36349300
20051007, 80.2200, 81.4700, 78.7000, 80.5000, 30921800
20050930, 78.3100, 80.5500, 76.9300, 80.2200, 30116700
20050923, 79.7400, 79.9800, 77.3000, 78.0000, 31701800
20050916, 81.0300, 82.1100, 79.6700, 80.3300, 25110400
20050909, 79.7000, 81.5200, 79.7000, 81.4400, 18681300
20050902, 80.0000, 81.7500, 79.3400, 79.4600, 25171500
20050826, 82.7500, 83.3500, 80.2600, 80.3800, 22210500
20050819, 81.9000, 83.3000, 80.8000, 82.7600, 22885800
20050812, 83.4100, 84.0100, 81.6200, 82.1900, 22568800
20050805, 83.0000, 84.2000, 82.7300, 83.3600, 22265700
20050729, 83.9800, 84.5200, 82.8100, 83.4600, 24382900
20050722, 81.9900, 85.1100, 81.6800, 84.4400, 45014200
20050715, 79.4000, 82.7500, 78.5200, 82.3800, 45662500
20050708, 74.3800, 79.5200, 74.1600, 79.3000, 37388800
20050701, 74.0100, 75.6800, 73.4500, 74.6700, 30677800
20050624, 76.0300, 77.4900, 74.0000, 74.0100, 33289800
20050617, 74.5000, 77.7300, 74.4500, 76.3900, 33568000
20050610, 75.8000, 76.0900, 74.1000, 74.7700, 24804200
20050603, 76.6000, 77.5000, 75.5000, 75.7900, 23975100
20050527, 76.3000, 77.4100, 75.1700, 77.1000, 24899800
20050520, 73.0900, 77.6400, 73.0900, 76.4100, 34306900
20050513, 75.2600, 75.4600, 72.5000, 73.1600, 33727100
20050506, 76.8800, 78.1100, 74.9700, 75.2600, 39063200
20050429, 75.2400, 77.1800, 74.0500, 76.3800, 51112000
20050422, 77.1500, 77.7500, 71.8500, 74.2100, 70090000
20050415, 87.3500, 87.5600, 76.3300, 76.7000, 62144400
20050408, 90.0800, 90.6200, 87.5000, 87.6000, 27677900
20050401, 90.7100, 91.7600, 90.0400, 90.4400, 25553000
20050324, 89.4200, 91.5500, 89.2600, 90.7000, 18904100
20050318, 91.5000, 92.2700, 89.0900, 89.2800, 25767500
20050311, 92.3500, 93.0000, 91.2000, 91.5100, 24562700
20050304, 92.5300, 93.7300, 92.2000, 92.3700, 22028900
20050225, 92.6700, 93.5000, 91.5500, 92.8000, 18680300
20050218, 93.1600, 94.9700, 92.5500, 93.2700, 20002800
20050211, 94.3500, 94.9000, 92.3000, 93.3000, 21103700
20050204, 93.6500, 94.7400, 93.0000, 94.5100, 19731000
20050128, 92.7000, 93.5900, 91.4400, 92.8900, 27667500
20050121, 93.6500, 95.3400, 92.2300, 92.3800, 28556000
20050114, 95.7800, 96.2000, 93.5500, 94.1000, 26060300
20050107, 98.9700, 99.1000, 95.4700, 95.7800, 27415300
20041231, 97.6900, 99.0000, 97.3700, 98.5800, 17501200
20041223, 96.3500, 98.0000, 96.3500, 97.7200, 18152400
20041217, 96.8500, 98.1500, 96.0800, 96.2000, 27720400
20041210, 96.8800, 98.2500, 95.7100, 96.6700, 26952800
20041203, 94.9400, 97.6300, 94.2400, 97.0800, 29413700
20041126, 94.3000, 95.7900, 94.1600, 94.7200, 17298900
20041119, 95.0800, 96.6300, 94.2500, 94.4500, 27259900
20041112, 92.5000, 95.5000, 92.5000, 95.3200, 28090600
20041105, 89.3300, 93.5200, 89.2300, 93.2800, 30762600
20041029, 87.3600, 90.2700, 87.3100, 89.7500, 27890400
20041022, 84.3000, 89.7300, 84.2900, 87.3900, 39927800
20041015, 86.7700, 87.2000, 84.3000, 84.8500, 24456500
20041008, 87.0000, 88.1000, 86.5100, 86.7100, 21303400
20041001, 84.1000, 86.9800, 83.8800, 86.7200, 22465000
20040924, 85.4000, 86.4300, 83.2400, 84.4300, 23167900
20040917, 87.0000, 87.2800, 85.4400, 85.7400, 23207800
20040910, 84.7000, 87.0000, 84.6000, 86.7600, 17994900
20040903, 84.5700, 85.0900, 83.6500, 84.3900, 17286100
20040827, 85.2300, 85.4500, 84.3500, 84.9400, 16955800
20040820, 83.7000, 85.3500, 83.5100, 85.2500, 21524300
20040813, 83.4800, 84.9900, 81.9000, 83.9100, 26196900
20040806, 86.8700, 87.3900, 83.4200, 83.4800, 20815300
20040730, 84.8500, 87.4000, 84.5100, 87.0700, 22923000
20040723, 84.5000, 87.1100, 84.4000, 84.8500, 28063300
20040716, 84.0000, 86.4800, 83.4200, 84.2800, 35836700
20040709, 86.5000, 86.7300, 83.5100, 83.8900, 26209600
20040702, 89.7100, 89.9000, 86.5700, 87.0400, 21510400
20040625, 90.4000, 90.9200, 88.9400, 89.5500, 22021500
20040618, 90.0500, 91.2100, 89.6200, 90.0600, 22426400
20040610, 88.7500, 90.7500, 88.0100, 90.4600, 18366900
20040604, 88.0900, 88.6400, 87.3000, 87.5600, 15611800
20040528, 87.7500, 89.0800, 86.5500, 88.5900, 20742800
20040521, 85.3000, 88.8800, 85.1500, 87.1300, 26694400
20040514, 87.6000, 88.1500, 85.1200, 86.4100, 31619400
20040507, 88.1300, 89.7500, 87.2012, 88.1900, 25650700
20040430, 90.7500, 91.9900, 88.0100, 88.1700, 26790300
20040423, 91.9000, 92.4800, 89.7000, 91.2800, 26094200
20040416, 93.5000, 94.3600, 91.0400, 92.2800, 31404700
20040408, 93.9500, 94.3900, 92.5100, 93.1200, 16201400
20040402, 92.9900, 94.5500, 91.3500, 94.2000, 25046900
20040326, 91.2700, 93.2500, 90.2800, 92.7700, 27482700
20040319, 92.6000, 93.7900, 90.8800, 91.6200, 27477500
20040312, 96.4900, 96.8800, 91.1500, 93.3000, 32862500
20040305, 96.5000, 97.6000, 95.5600, 96.4500, 21755500
20040227, 97.4000, 97.5100, 95.2000, 96.5000, 25680600
20040220, 99.9900, 100.0000, 97.1900, 97.3100, 19898100
20040213, 99.3100, 100.3100, 98.4100, 99.7100, 20479500
20040206, 99.1500, 100.4300, 98.2500, 98.9400, 31683700
20040130, 97.9000, 99.8500, 96.5500, 99.2300, 30864500
20040123, 96.0000, 98.2100, 95.7300, 97.9000, 25889600
20040116, 91.2100, 95.6500, 89.0100, 95.3200, 48592000
20040109, 92.0000, 93.3800, 91.0000, 91.2100, 28694600
20040102, 93.1000, 93.7300, 91.2000, 91.5500, 18092000
20031226, 92.8300, 93.5000, 92.1800, 92.9000, 11178100
20031219, 93.4300, 94.1200, 91.8800, 93.1400, 33482600
20031212, 90.5200, 93.1600, 90.5200, 92.7100, 30943400
20031205, 90.9000, 91.4800, 90.0300, 90.6400, 27735300
20031128, 89.0300, 90.6800, 88.9500, 90.5400, 15370200
20031121, 89.9000, 90.1800, 88.2300, 88.6300, 25235500
20031114, 89.5500, 91.4800, 88.8900, 90.2500, 28880700
20031107, 89.9000, 90.8400, 87.7200, 88.2600, 28479700
20031031, 88.8000, 90.7100, 88.0500, 89.4800, 28610800
20031024, 89.3500, 89.4000, 87.5300, 88.4200, 29376600
20031017, 93.1000, 94.5400, 88.6600, 89.2300, 47597600
20031010, 90.7400, 93.6000, 90.4000, 92.6700, 27727600
20031003, 89.2500, 91.9500, 87.9000, 90.6400, 35612700
20030926, 92.2400, 92.2400, 89.0000, 89.0500, 34494900
20030919, 89.7000, 93.4700, 88.3900, 93.2800, 42039300
20030912, 88.4500, 89.9700, 86.4000, 88.7000, 41601200
20030905, 82.4000, 88.2900, 82.3000, 86.9500, 41027800
20030829, 82.8500, 83.0300, 81.2700, 82.0100, 24293600
20030822, 82.0500, 84.7200, 81.9000, 82.9700, 30615500
20030815, 80.8700, 82.1900, 80.2800, 81.7900, 22220100
20030808, 80.7500, 81.3600, 78.7300, 80.8800, 30290600
20030801, 83.6700, 83.7000, 80.0500, 81.2700, 34886500
20030725, 83.2000, 83.7400, 81.5100, 83.5500, 33171000
20030718, 86.0000, 87.0300, 82.5000, 83.7200, 45286100
20030711, 84.8000, 86.7500, 83.4700, 84.8900, 32242400
20030703, 83.9000, 84.8900, 81.4000, 83.9500, 22755900
20030627, 84.7900, 84.7900, 82.0900, 83.4200, 27829700
20030620, 83.1000, 85.2900, 82.5500, 84.9200, 37484300
20030613, 80.0000, 84.9800, 79.8100, 82.7500, 41268000
20030606, 89.0000, 89.0800, 79.8400, 80.0500, 69955400
20030530, 84.5100, 88.7000, 84.5100, 88.0400, 26786400
20030523, 88.0500, 88.4700, 84.8900, 85.2600, 32835800
20030516, 87.5500, 90.4000, 87.1000, 88.9900, 38800700
20030509, 87.2000, 88.3400, 85.7500, 87.5500, 35257500
20030502, 84.0500, 87.5700, 83.6200, 87.5700, 39359000
20030425, 84.4000, 86.0600, 82.6000, 83.8800, 36064700
20030417, 78.5000, 84.4000, 78.1600, 84.2600, 42212300
20030411, 82.6000, 82.9000, 78.1300, 78.7500, 39935800
20030404, 79.2600, 83.4800, 78.1200, 80.7900, 46339300
20030328, 82.4600, 84.0000, 80.5000, 80.8500, 42576300
20030321, 78.0000, 84.9000, 77.8400, 84.9000, 58133300
20030314, 77.4500, 79.4800, 73.1700, 79.0000, 48104400
20030307, 78.9000, 79.0000, 75.7100, 77.9000, 32954000
20030228, 79.7000, 79.9900, 76.7500, 77.9500, 39649300
20030221, 78.0200, 80.0500, 77.9100, 79.9500, 26970500
20030214, 77.1000, 78.9700, 74.3100, 77.4500, 41674400
20030207, 78.2000, 78.9000, 76.2500, 77.1000, 37378500
20030131, 77.9900, 81.3000, 77.0200, 78.2000, 42173800
20030124, 81.3000, 81.8500, 78.8200, 78.9900, 34478700
20030117, 88.3100, 88.9500, 81.1800, 81.3000, 53450200
20030110, 81.9000, 88.0400, 81.8100, 87.6800, 50004000
20030103, 77.0000, 81.6500, 75.6000, 81.6500, 29764800
20021227, 79.7500, 81.5000, 76.6100, 77.3600, 20460800
20021220, 79.6000, 81.7900, 78.2400, 79.7900, 36539200
20021213, 81.0000, 82.4800, 78.2700, 80.0000, 37355200
20021206, 88.6000, 89.4600, 81.0700, 82.3200, 41270300
20021129, 84.6300, 88.1100, 83.5200, 86.9200, 28402500
20021122, 80.8000, 85.1700, 77.8400, 84.4300, 45101100
20021115, 77.5900, 80.9900, 76.7000, 80.0100, 49429400
20021108, 81.9900, 83.8100, 77.2000, 77.5900, 52109900
20021101, 75.1500, 80.5000, 74.2000, 80.4000, 56125400
20021025, 73.6500, 75.9000, 71.7500, 74.5600, 51727300
20021018, 61.5400, 74.2500, 61.5400, 74.2500, 72253200
20021011, 56.6000, 63.9200, 54.0100, 63.9200, 67066500
20021004, 59.5500, 62.0000, 55.7700, 56.6000, 60869200
